1923, 3820830, 6
1924, 3820829, 6
1925, 304060, 6
1926, 304059, 6
1927, 304058, 6
1928, 1834131, 6
1929, 1834130, 6
1930, 1834129, 6
1931, 887514, 6
1932, 887513, 6
1933, 887512, 6
1937, 2615296, 6
1938, 2615295, 6
1939, 2615294, 6
1940, 2177437, 6
1941, 2177436, 6
1942, 2177435, 6
1952, 462339, 6
1953, 462338, 6
1954, 462337, 6
1955, 1699784, 10
1956, 1699783, 10
1957, 1699782, 10
1958, 781473, 6
1959, 781472, 6
1960, 781471, 6
1961, 2920766, 6
1962, 2920765, 6
1963, 2920764, 6
1967, 19682808, 10
1968, 19682807, 10
1969, 19682806, 10
1973, 6349012, 6
1974, 6349011, 6
1975, 6349010, 6
1976, 1931907, 6
1977, 1931906, 6
1978, 1931905, 6
1982, 342447, 6
1983, 342446, 6
1984, 342445, 6
1985, 1530046, 6
1986, 1530045, 6
1987, 1530044, 6
1991, 1613514, 6
1992, 1613513, 6
1993, 1613512, 6
1994, 588751, 6
1995, 588750, 6
1996, 588749, 6
1997, 7906986, 10
1998, 7906985, 10
1999, 7906984, 10
2000, 1003693, 22
2001, 1003692, 22
2002, 1003691, 22
2003, 1812182, 6
2004, 1812181, 6
2005, 1812180, 6
2012, 716903, 6
2013, 716902, 6
2014, 716901, 6
2015, 2119286, 6
2016, 2119285, 6
2017, 2119284, 6
2018, 4195903, 6
2019, 4195902, 6
2020, 4195901, 6
2021, 1549528, 6
2022, 1549527, 6
2023, 1549526, 6
2024, 1392125, 6
2025, 1392124, 6
2026, 1392123, 6
2027, 2072710, 6
2028, 2072709, 6
2029, 2072708, 6
2033, 690854, 6
2034, 690853, 6
2035, 690852, 6
2036, 4444063, 6
2037, 4444062, 6
2038, 4444061, 6
2051, 560618, 6
2052, 560617, 6
2053, 560616, 6
2054, 14647491, 6
2055, 14647490, 6
2056, 14647489, 6
2057, 12388018, 28
2058, 12388017, 28
2059, 12388016, 28
2060, 18879565, 10
2061, 18879564, 10
2062, 18879563, 10
2066, 15519433, 10
2067, 15519432, 10
2068, 15519431, 10
2069, 18093482, 10
2070, 18093481, 10
2071, 18093480, 10
2075, 19853484, 6
2076, 19853483, 6
2077, 19853482, 6
2078, 448219, 6
2079, 448218, 6
2080, 448217, 6
2090, 5148427, 6
2091, 5148426, 6
2092, 5148425, 6
2096, 4637211, 6
2097, 4637210, 6
2098, 4637209, 6
2105, 927496, 6
2106, 927495, 6
2107, 927494, 6
2111, 5925988, 6
2112, 5925987, 6
2113, 5925986, 6
2114, 1412611, 6
2115, 1412610, 6
2116, 1412609, 6
2117, 1451136, 6
2118, 1451135, 6
2119, 1451134, 6
2129, 2069962, 6
2130, 2069961, 6
2131, 2069960, 6
2132, 2621369, 10
2133, 2621368, 10
2134, 2621367, 10
2135, 5614894, 16
2136, 5614893, 16
2137, 5614892, 16
2141, 3799604, 6
2142, 3799603, 6
2143, 3799602, 6
2144, 10022231, 6
2145, 10022230, 6
2146, 10022229, 6
2147, 6795370, 6
2148, 6795369, 6
2149, 6795368, 6
2150, 1304271, 282
2151, 1304270, 282
2152, 1304269, 282
2153, 3067628, 28
2154, 3067627, 28
2155, 3067626, 28
2156, 730561, 6
2157, 730560, 6
2158, 730559, 6
2162, 1906461, 6
2163, 1906460, 6
2164, 1906459, 6
2165, 624188, 6
2166, 624187, 6
2167, 624186, 6
2168, 1275643, 6
2169, 1275642, 6
2170, 1275641, 6
2171, 2447548, 6
2172, 2447547, 6
2173, 2447546, 6
2177, 5465824, 6
2178, 5465823, 6
2179, 5465822, 6
2180, 2258269, 6
2181, 2258268, 6
2182, 2258267, 6
2186, 7156727, 6
2187, 7156726, 6
2188, 7156725, 6
2192, 9320839, 6
2193, 9320838, 6
2194, 9320837, 6
2195, 11538468, 6
2196, 11538467, 6
2197, 11538466, 6
2204, 9872369, 6
2205, 9872368, 6
2206, 9872367, 6
2207, 3004816, 6
2208, 3004815, 6
2209, 3004814, 6
2210, 2804031, 10
2211, 2804030, 10
2212, 2804029, 10
2216, 14238881, 6
2217, 14238880, 6
2218, 14238879, 6
2222, 603375, 6
2223, 603374, 6
2224, 603373, 6
2225, 21267954, 6
2226, 21267953, 6
2227, 21267952, 6
2228, 10846479, 6
2229, 10846478, 6
2230, 10846477, 6
2231, 582338, 6
2232, 582337, 6
2233, 582336, 6
2237, 4976450, 6
2238, 4976449, 6
2239, 4976448, 6
2240, 1868595, 10
2241, 1868594, 10
2242, 1868593, 10
2243, 1062142, 6
2244, 1062141, 6
2245, 1062140, 6
2246, 1952827, 6
2247, 1952826, 6
2248, 1952825, 6
2252, 3165625, 6
2253, 3165624, 6
2254, 3165623, 6
2255, 473362, 6
2256, 473361, 6
2257, 473360, 6
2258, 22919051, 6
2259, 22919050, 6
2260, 22919049, 6
2270, 3485765, 6
2271, 3485764, 6
2272, 3485763, 6
2276, 1239369, 6
2277, 1239368, 6
2278, 1239367, 6
2279, 3660282, 6
2280, 3660281, 6
2281, 3660280, 6
2282, 11682713, 6
2283, 11682712, 6
2284, 11682711, 6
2285, 18882444, 6
2286, 18882443, 6
2287, 18882442, 6
2291, 2787676, 6
2292, 2787675, 6
2293, 2787674, 6
2294, 5893605, 10
2295, 5893604, 10
2296, 5893603, 10
2300, 19323397, 6
2301, 19323396, 6
2302, 19323395, 6
2303, 4914356, 6
2304, 4914355, 6
2305, 4914354, 6
2306, 4612131, 6
2307, 4612130, 6
2308, 4612129, 6
2309, 4229554, 6
2310, 4229553, 6
2311, 4229552, 6
2315, 3134772, 6
2316, 3134771, 6
2317, 3134770, 6
2318, 524327, 6
2319, 524326, 6
2320, 524325, 6
2327, 1316554, 6
2328, 1316553, 6
2329, 1316552, 6
2336, 839633, 6
2337, 839632, 6
2338, 839631, 6
2339, 3583070, 6
2340, 3583069, 6
2341, 3583068, 6
2345, 2070532, 6
2346, 2070531, 6
2347, 2070530, 6
2351, 19619032, 6
2352, 19619031, 6
2353, 19619030, 6
2354, 15607673, 6
2355, 15607672, 6
2356, 15607671, 6
2366, 6623047, 6
2367, 6623046, 6
2368, 6623045, 6
2375, 3565036, 6
2376, 3565035, 6
2377, 3565034, 6
2378, 22004599, 6
2379, 22004598, 6
2380, 22004597, 6
2381, 9815174, 6
2382, 9815173, 6
2383, 9815172, 6
2384, 15548537, 6
2385, 15548536, 6
2386, 15548535, 6
2387, 1810650, 6
2388, 1810649, 6
2389, 1810648, 6
2390, 2535283, 6
2391, 2535282, 6
2392, 2535281, 6
2393, 949086, 6
2394, 949085, 6
2395, 949084, 6
2396, 880051, 10
2397, 880050, 10
2398, 880049, 10
2399, 823358, 6
2400, 823357, 6
2401, 823356, 6
2402, 854501, 6
2403, 854500, 6
2404, 854499, 6
2414, 1337127, 36
2415, 1337126, 36
2416, 1337125, 36
2417, 10889710, 6
2418, 10889709, 6
2419, 10889708, 6
2420, 11266317, 6
2421, 11266316, 6
2422, 11266315, 6
2432, 1536319, 6
2433, 1536318, 6
2434, 1536317, 6
2438, 4081189, 10
2439, 4081188, 10
2440, 4081187, 10
2444, 16317771, 6
2445, 16317770, 6
2446, 16317769, 6
2450, 3195661, 6
2451, 3195660, 6
2452, 3195659, 6
2453, 7425370, 6
2454, 7425369, 6
2455, 7425368, 6
2456, 1183139, 6
2457, 1183138, 6
2458, 1183137, 6
2465, 4619424, 6
2466, 4619423, 6
2467, 4619422, 6
2468, 7778769, 6
2469, 7778768, 6
2470, 7778767, 6
2471, 8759388, 20
2472, 8759387, 20
2473, 8759386, 20
2477, 21202196, 6
2478, 21202195, 6
2479, 21202194, 6
2480, 15147623, 6
2481, 15147622, 6
2482, 15147621, 6
2483, 2643442, 6
2484, 2643441, 6
2485, 2643440, 6
2486, 3010243, 10
2487, 3010242, 10
2488, 3010241, 10
2492, 20291849, 6
2493, 20291848, 6
2494, 20291847, 6
2495, 6475596, 6
2496, 6475595, 6
2497, 6475594, 6
2504, 1202795, 6
2505, 1202794, 6
2506, 1202793, 6
2507, 5780928, 6
2508, 5780927, 6
2509, 5780926, 6
2510, 1828181, 6
2511, 1828180, 6
2512, 1828179, 6
2516, 5112107, 6
2517, 5112106, 6
2518, 5112105, 6
2522, 14645051, 6
2523, 14645050, 6
2524, 14645049, 6
2525, 3035346, 6
2526, 3035345, 6
2527, 3035344, 6
2528, 3559011, 10
2529, 3559010, 10
2530, 3559009, 10
2534, 1201261, 10
2535, 1201260, 10
2536, 1201259, 10
2537, 3775380, 6
2538, 3775379, 6
2539, 3775378, 6
2540, 6273893, 28
2541, 6273892, 28
2542, 6273891, 28
2546, 1689363, 6
2547, 1689362, 6
2548, 1689361, 6
2576, 1690481, 6
2577, 1690480, 6
2578, 1690479, 6
2582, 24999633, 6
2583, 24999632, 6
2584, 24999631, 6
2585, 13180322, 6
2586, 13180321, 6
2587, 13180320, 6
2591, 5175046, 10
2592, 5175045, 10
2593, 5175044, 10
2594, 11210319, 6
2595, 11210318, 6
2596, 11210317, 6
2600, 11252543, 6
2601, 11252542, 6
2602, 11252541, 6
2609, 5962116, 6
2610, 5962115, 6
2611, 5962114, 6
2612, 3493007, 6
2613, 3493006, 6
2614, 3493005, 6
2615, 2639712, 6
2616, 2639711, 6
2617, 2639710, 6
2618, 1347085, 6
2619, 1347084, 6
2620, 1347083, 6
2624, 7777487, 6
2625, 7777486, 6
2626, 7777485, 6
2627, 13783730, 34
2628, 13783729, 34
2629, 13783728, 34
2630, 1288911, 6
2631, 1288910, 6
2632, 1288909, 6
2633, 24163470, 6
2634, 24163469, 6
2635, 24163468, 6
2636, 5204529, 6
2637, 5204528, 6
2638, 5204527, 6
2639, 8753544, 6
2640, 8753543, 6
2641, 8753542, 6
2645, 12688336, 6
2646, 12688335, 6
2647, 12688334, 6
2648, 2156379, 6
2649, 2156378, 6
2650, 2156377, 6
2651, 14876284, 6
2652, 14876283, 6
2653, 14876282, 6
2654, 2814105, 10
2655, 2814104, 10
2656, 2814103, 10
2660, 22388561, 26
2661, 22388560, 26
2662, 22388559, 26
2663, 9480746, 6
2664, 9480745, 6
2665, 9480744, 6
2675, 16267852, 6
2676, 16267851, 6
2677, 16267850, 6
2678, 16810317, 6
2679, 16810316, 6
2680, 16810315, 6
2681, 3952340, 6
2682, 3952339, 6
2683, 3952338, 6
2687, 2775172, 6
2688, 2775171, 6
2689, 2775170, 6
2699, 24532504, 6
2700, 24532503, 6
2701, 24532502, 6
2702, 14385733, 28
2703, 14385732, 28
2704, 14385731, 28
2714, 9401367, 6
2715, 9401366, 6
2716, 9401365, 6
2720, 3561519, 10
2721, 3561518, 10
2722, 3561517, 10
2723, 2753808, 6
2724, 2753807, 6
2725, 2753806, 6
2729, 5236372, 6
2730, 5236371, 6
2731, 5236370, 6
2735, 8050872, 6
2736, 8050871, 6
2737, 8050870, 6
2738, 5315507, 6
2739, 5315506, 6
2740, 5315505, 6
2741, 5804858, 6
2742, 5804857, 6
2743, 5804856, 6
2744, 7307351, 6
2745, 7307350, 6
2746, 7307349, 6
2747, 1456832, 6
2748, 1456831, 6
2749, 1456830, 6
2753, 2360628, 6
2754, 2360627, 6
2755, 2360626, 6
2759, 15541814, 6
2760, 15541813, 6
2761, 15541812, 6
2762, 7173291, 6
2763, 7173290, 6
2764, 7173289, 6
2765, 14415326, 6
2766, 14415325, 6
2767, 14415324, 6
2777, 20457784, 6
2778, 20457783, 6
2779, 20457782, 6
2783, 3585958, 6
2784, 3585957, 6
2785, 3585956, 6
2786, 15064995, 6
2787, 15064994, 6
2788, 15064993, 6
2789, 13720540, 6
2790, 13720539, 6
2791, 13720538, 6
2792, 1384345, 6
2793, 1384344, 6
2794, 1384343, 6
2798, 1200775, 6
2799, 1200774, 6
2800, 1200773, 6
2801, 3842402, 10
2802, 3842401, 10
2803, 3842400, 10
2804, 1196305, 6
2805, 1196304, 6
2806, 1196303, 6
2813, 3783616, 28
2814, 3783615, 28
2815, 3783614, 28
2816, 24830049, 10
2817, 24830048, 10
2818, 24830047, 10
2822, 4434119, 6
2823, 4434118, 6
2824, 4434117, 6
2825, 11956844, 6
2826, 11956843, 6
2827, 11956842, 6
2828, 14363179, 6
2829, 14363178, 6
2830, 14363177, 6
2831, 2520418, 10
2832, 2520417, 10
2833, 2520416, 10
2834, 8366163, 10
2835, 8366162, 10
2836, 8366161, 10
2843, 3875432, 6
2844, 3875431, 6
2845, 3875430, 6
2846, 7509081, 6
2847, 7509080, 6
2848, 7509079, 6
2849, 1508484, 6
2850, 1508483, 6
2851, 1508482, 6
2855, 834720, 6
2856, 834719, 6
2857, 834718, 6
2858, 1666299, 6
2859, 1666298, 6
2860, 1666297, 6
2867, 956126, 28
2868, 956125, 28
2869, 956124, 28
2870, 1163715, 6
2871, 1163714, 6
2872, 1163713, 6
2876, 4374547, 6
2877, 4374546, 6
2878, 4374545, 6
2882, 3159717, 6
2883, 3159716, 6
2884, 3159715, 6
2885, 4561038, 6
2886, 4561037, 6
2887, 4561036, 6
2891, 14701912, 6
2892, 14701911, 6
2893, 14701910, 6
2897, 4304084, 6
2898, 4304083, 6
2899, 4304082, 6
2900, 2020887, 6
2901, 2020886, 6
2902, 2020885, 6
2906, 4894149, 6
2907, 4894148, 6
2908, 4894147, 6
2912, 5502553, 6
2913, 5502552, 6
2914, 5502551, 6
2915, 14145846, 6
2916, 14145845, 6
2917, 14145844, 6
2918, 4536927, 6
2919, 4536926, 6
2920, 4536925, 6
2921, 2275150, 6
2922, 2275149, 6
2923, 2275148, 6
2927, 3220814, 6
2928, 3220813, 6
2929, 3220812, 6
2936, 14399983, 10
2937, 14399982, 10
2938, 14399981, 10
2942, 4681713, 6
2943, 4681712, 6
2944, 4681711, 6
2948, 12023377, 6
2949, 12023376, 6
2950, 12023375, 6
2951, 17622154, 6
2952, 17622153, 6
2953, 17622152, 6
2954, 16564879, 6
2955, 16564878, 6
2956, 16564877, 6
2957, 1613770, 6
2958, 1613769, 6
2959, 1613768, 6
2966, 5511549, 6
2967, 5511548, 6
2968, 5511547, 6
2975, 3457548, 6
2976, 3457547, 6
2977, 3457546, 6
2987, 22101710, 76
2988, 22101709, 76
2989, 22101708, 76
2993, 3628442, 6
2994, 3628441, 6
2995, 3628440, 6
2996, 3585951, 6
2997, 3585950, 6
2998, 3585949, 6
3002, 3765459, 6
3003, 3765458, 6
3004, 3765457, 6
3008, 15232327, 6
3009, 15232326, 6
3010, 15232325, 6
3011, 11834334, 6
3012, 11834333, 6
3013, 11834332, 6
3014, 7461067, 6
3015, 7461066, 6
3016, 7461065, 6
3020, 3840935, 6
3021, 3840934, 6
3022, 3840933, 6
3047, 4274088, 28
3048, 4274087, 28
3049, 4274086, 28
3050, 7791719, 34
3051, 7791718, 34
3052, 7791717, 34
3053, 6685624, 6
3054, 6685623, 6
3055, 6685622, 6
3056, 21591213, 6
3057, 21591212, 6
3058, 21591211, 6
3059, 2244518, 6
3060, 2244517, 6
3061, 2244516, 6
3062, 6035965, 16
3063, 6035964, 16
3064, 6035963, 16
3074, 7793117, 6
3075, 7793116, 6
3076, 7793115, 6
3083, 8709724, 6
3084, 8709723, 6
3085, 8709722, 6
3092, 14056871, 6
3093, 14056870, 6
3094, 14056869, 6
3095, 938678, 6
3096, 938677, 6
3097, 938676, 6
3098, 2930795, 6
3099, 2930794, 6
3100, 2930793, 6
3101, 4888516, 10
3102, 4888515, 10
3103, 4888514, 10
3104, 2289675, 10
3105, 2289674, 10
3106, 2289673, 10
3107, 1852202, 6
3108, 1852201, 6
3109, 1852200, 6
3110, 10304561, 6
3111, 10304560, 6
3112, 10304559, 6
3116, 6246459, 6
3117, 6246458, 6
3118, 6246457, 6
3119, 2772542, 6
3120, 2772541, 6
3121, 2772540, 6
3122, 17955965, 6
3123, 17955964, 6
3124, 17955963, 6
3125, 12678010, 6
3126, 12678009, 6
3127, 12678008, 6
3128, 16570469, 16
3129, 16570468, 16
3130, 16570467, 16
3131, 17681808, 10
3132, 17681807, 10
3133, 17681806, 10
3143, 2597430, 6
3144, 2597429, 6
3145, 2597428, 6
3152, 3220249, 6
3153, 3220248, 6
3154, 3220247, 6
3155, 2825622, 6
3156, 2825621, 6
3157, 2825620, 6
3164, 4986595, 6
3165, 4986594, 6
3166, 4986593, 6
3167, 6283530, 6
3168, 6283529, 6
3169, 6283528, 6
3185, 2401326, 6
3186, 2401325, 6
3187, 2401324, 6
3188, 1763291, 6
3189, 1763290, 6
3190, 1763289, 6
3203, 864856, 6
3204, 864855, 6
3205, 864854, 6
3212, 5078267, 10
3213, 5078266, 10
3214, 5078265, 10
3215, 7236724, 6
3216, 7236723, 6
3217, 7236722, 6
3218, 2865639, 6
3219, 2865638, 6
3220, 2865637, 6
3221, 10432644, 6
3222, 10432643, 6
3223, 10432642, 6
3224, 1597951, 6
3225, 1597950, 6
3226, 1597949, 6
3227, 7284030, 6
3228, 7284029, 6
3229, 7284028, 6
3230, 5430289, 22
3231, 5430288, 22
3232, 5430287, 22
3233, 15546282, 6
3234, 15546281, 6
3235, 15546280, 6
3239, 9218040, 6
3240, 9218039, 6
3241, 9218038, 6
3248, 8587951, 6
3249, 8587950, 6
3250, 8587949, 6
3254, 10398303, 6
3255, 10398302, 6
3256, 10398301, 6
3257, 2729242, 6
3258, 2729241, 6
3259, 2729240, 6
3260, 920475, 6
3261, 920474, 6
3262, 920473, 6
3266, 1813387, 6
3267, 1813386, 6
3268, 1813385, 6
3269, 17412722, 6
3270, 17412721, 6
3271, 17412720, 6
3272, 14647417, 6
3273, 14647416, 6
3274, 14647415, 6
3275, 2368984, 6
3276, 2368983, 6
3277, 2368982, 6
3284, 4350503, 36
3285, 4350502, 36
3286, 4350501, 36
3287, 10102530, 6
3288, 10102529, 6
3289, 10102528, 6
3290, 13532171, 6
3291, 13532170, 6
3292, 13532169, 6
3293, 17060478, 10
3294, 17060477, 10
3295, 17060476, 10
3296, 7206615, 6
3297, 7206614, 6
3298, 7206613, 6
3302, 19559937, 44
3303, 19559936, 44
3304, 19559935, 44
3305, 2791668, 6
3306, 2791667, 6
3307, 2791666, 6
3314, 2968285, 6
3315, 2968284, 6
3316, 2968283, 6
3317, 22003834, 6
3318, 22003833, 6
3319, 22003832, 6
3320, 24138043, 10
3321, 24138042, 10
3322, 24138041, 10
3326, 14618933, 6
3327, 14618932, 6
3328, 14618931, 6
3332, 12001683, 6
3333, 12001682, 6
3334, 12001681, 6
3335, 3030766, 6
3336, 3030765, 6
3337, 3030764, 6
3338, 4108377, 6
3339, 4108376, 6
3340, 4108375, 6
3344, 8513295, 6
3345, 8513294, 6
3346, 8513293, 6
3347, 4831912, 6
3348, 4831911, 6
3349, 4831910, 6
3353, 3737342, 6
3354, 3737341, 6
3355, 3737340, 6
3356, 17623163, 6
3357, 17623162, 6
3358, 17623161, 6
3359, 6363306, 6
3360, 6363305, 6
3361, 6363304, 6
3362, 6277963, 6
3363, 6277962, 6
3364, 6277961, 6
3365, 3188654, 6
3366, 3188653, 6
3367, 3188652, 6
3371, 5468736, 10
3372, 5468735, 10
3373, 5468734, 10
3374, 18690357, 6
3375, 18690356, 6
3376, 18690355, 6
3380, 6277987, 6
3381, 6277986, 6
3382, 6277985, 6
3383, 1450660, 6
3384, 1450659, 6
3385, 1450658, 6
3389, 2115288, 20
3390, 2115287, 20
3391, 2115286, 20
3392, 15518649, 6
3393, 15518648, 6
3394, 15518647, 6
3398, 10187317, 6
3399, 10187316, 6
3400, 10187315, 6
3404, 12218115, 6
3405, 12218114, 6
3406, 12218113, 6
3407, 3652468, 6
3408, 3652467, 6
3409, 3652466, 6
3410, 22514963, 6
3411, 22514962, 6
3412, 22514961, 6
3413, 7034572, 6
3414, 7034571, 6
3415, 7034570, 6
3428, 6732573, 6
3429, 6732572, 6
3430, 6732571, 6
3434, 4159549, 6
3435, 4159548, 6
3436, 4159547, 6
3437, 8321984, 6
3438, 8321983, 6
3439, 8321982, 6
3446, 6248077, 6
3447, 6248076, 6
3448, 6248075, 6
3449, 2231908, 6
3450, 2231907, 6
3451, 2231906, 6
3455, 8537580, 6
3456, 8537579, 6
3457, 8537578, 6
3458, 14870255, 6
3459, 14870254, 6
3460, 14870253, 6
3467, 4256956, 6
3468, 4256955, 6
3469, 4256954, 6
3470, 8658427, 10
3471, 8658426, 10
3472, 8658425, 10
3476, 1398303, 6
3477, 1398302, 6
3478, 1398301, 6
3479, 3230710, 6
3480, 3230709, 6
3481, 3230708, 6
3482, 5034667, 80
3483, 5034666, 80
3484, 5034665, 80
3485, 3339560, 6
3486, 3339559, 6
3487, 3339558, 6
3491, 11847636, 6
3492, 11847635, 6
3493, 11847634, 6
3494, 1221923, 6
3495, 1221922, 6
3496, 1221921, 6
3497, 889086, 6
3498, 889085, 6
3499, 889084, 6
3506, 3395553, 10
3507, 3395552, 10
3508, 3395551, 10
3509, 2850452, 6
3510, 2850451, 6
3511, 2850450, 6
3515, 8476924, 6
3516, 8476923, 6
3517, 8476922, 6
3518, 12791723, 28
3519, 12791722, 28
3520, 12791721, 28
3527, 2296192, 6
3528, 2296191, 6
3529, 2296190, 6
3536, 5897591, 6
3537, 5897590, 6
3538, 5897589, 6
3539, 23901314, 6
3540, 23901313, 6
3541, 23901312, 6
3542, 2906815, 6
3543, 2906814, 6
3544, 2906813, 6
3545, 17936448, 22
3546, 17936447, 22
3547, 17936446, 22
3551, 14094210, 6
3552, 14094209, 6
3553, 14094208, 6
3554, 5811461, 6
3555, 5811460, 6
3556, 5811459, 6
3566, 4826853, 6
3567, 4826852, 6
3568, 4826851, 6
3569, 5143698, 6
3570, 5143697, 6
3571, 5143696, 6
3575, 4266206, 6
3576, 4266205, 6
3577, 4266204, 6
3578, 21872657, 6
3579, 21872656, 6
3580, 21872655, 6
3581, 6252388, 6
3582, 6252387, 6
3583, 6252386, 6
3584, 4354305, 10
3585, 4354304, 10
3586, 4354303, 10
3590, 3201543, 6
3591, 3201542, 6
3592, 3201541, 6
3596, 2365405, 6
3597, 2365404, 6
3598, 2365403, 6
3599, 7392518, 22
3600, 7392517, 22
3601, 7392516, 22
3602, 3453083, 10
3603, 3453082, 10
3604, 3453081, 10
3608, 16227755, 6
3609, 16227754, 6
3610, 16227753, 6
3614, 3899273, 6
3615, 3899272, 6
3616, 3899271, 6
3617, 9638886, 6
3618, 9638885, 6
3619, 9638884, 6
3635, 5278810, 6
3636, 5278809, 6
3637, 5278808, 6
3638, 3335265, 6
3639, 3335264, 6
3640, 3335263, 6
3650, 9355585, 38
3651, 9355584, 38
3652, 9355583, 38
3653, 1305624, 6
3654, 1305623, 6
3655, 1305622, 6
3656, 7216943, 6
3657, 7216942, 6
3658, 7216941, 6
3659, 7805250, 6
3660, 7805249, 6
3661, 7805248, 6
3665, 1352074, 10
3666, 1352073, 10
3667, 1352072, 10
3668, 1821383, 6
3669, 1821382, 6
3670, 1821381, 6
3671, 11498856, 6
3672, 11498855, 6
3673, 11498854, 6
3674, 3147065, 10
3675, 3147064, 10
3676, 3147063, 10
3677, 4465730, 6
3678, 4465729, 6
3679, 4465728, 6
3686, 18185363, 6
3687, 18185362, 6
3688, 18185361, 6
3689, 6530952, 6
3690, 6530951, 6
3691, 6530950, 6
3692, 10908123, 28
3693, 10908122, 28
3694, 10908121, 28
3695, 6049232, 6
3696, 6049231, 6
3697, 6049230, 6
3698, 11213251, 6
3699, 11213250, 6
3700, 11213249, 6
3701, 15519668, 6
3702, 15519667, 6
3703, 15519666, 6
3704, 15348175, 6
3705, 15348174, 6
3706, 15348173, 6
3710, 6924691, 68
3711, 6924690, 68
3712, 6924689, 68
3722, 8354371, 6
3723, 8354370, 6
3724, 8354369, 6
3731, 22330690, 6
3732, 22330689, 6
3733, 22330688, 6
3746, 16487565, 6
3747, 16487564, 6
3748, 16487563, 6
3749, 21010764, 10
3750, 21010763, 10
3751, 21010762, 10
3752, 5857519, 28
3753, 5857518, 28
3754, 5857517, 28
3755, 5880486, 6
3756, 5880485, 6
3757, 5880484, 6
3758, 3912333, 6
3759, 3912332, 6
3760, 3912331, 6
3761, 8003182, 10
3762, 8003181, 10
3763, 8003180, 10
3770, 3383407, 6
3771, 3383406, 6
3772, 3383405, 6
3773, 2163384, 6
3774, 2163383, 6
3775, 2163382, 6
3776, 5955611, 6
3777, 5955610, 6
3778, 5955609, 6
3782, 4549041, 10
3783, 4549040, 10
3784, 4549039, 10
3788, 9046441, 6
3789, 9046440, 6
3790, 9046439, 6
3794, 1069527, 6
3795, 1069526, 6
3796, 1069525, 6
3803, 3083414, 6
3804, 3083413, 6
3805, 3083412, 6
3809, 6344850, 10
3810, 6344849, 10
3811, 6344848, 10
3815, 7297508, 6
3816, 7297507, 6
3817, 7297506, 6
3818, 13828273, 6
3819, 13828272, 6
3820, 13828271, 6
3821, 4578998, 6
3822, 4578997, 6
3823, 4578996, 6
3824, 643123, 6
3825, 643122, 6
3826, 643121, 6
3827, 9275042, 6
3828, 9275041, 6
3829, 9275040, 6
3839, 24133804, 6
3840, 24133803, 6
3841, 24133802, 6
3866, 8908617, 10
3867, 8908616, 10
3868, 8908615, 10
3872, 4300775, 6
3873, 4300774, 6
3874, 4300773, 6
3884, 9953059, 6
3885, 9953058, 6
3886, 9953057, 6
3887, 5120728, 6
3888, 5120727, 6
3889, 5120726, 6
3893, 20428462, 6
3894, 20428461, 6
3895, 20428460, 6
3896, 6510883, 6
3897, 6510882, 6
3898, 6510881, 6
3899, 1135746, 34
3900, 1135745, 34
3901, 1135744, 34
3902, 22668381, 6
3903, 22668380, 6
3904, 22668379, 6
3908, 9457031, 10
3909, 9457030, 10
3910, 9457029, 10
3911, 10286894, 6
3912, 10286893, 6
3913, 10286892, 6
3917, 2694270, 6
3918, 2694269, 6
3919, 2694268, 6
3935, 4512302, 6
3936, 4512301, 6
3937, 4512300, 6
3938, 12793091, 6
3939, 12793090, 6
3940, 12793089, 6
3950, 7342777, 6
3951, 7342776, 6
3952, 7342775, 6
3953, 13876262, 6
3954, 13876261, 6
3955, 13876260, 6
3956, 14896295, 6
3957, 14896294, 6
3958, 14896293, 6
3959, 24568476, 6
3960, 24568475, 6
3961, 24568474, 6
3965, 3461262, 36
3966, 3461261, 36
3967, 3461260, 36
3968, 6717497, 6
3969, 6717496, 6
3970, 6717495, 6
3971, 2668354, 10
3972, 2668353, 10
3973, 2668352, 10
3974, 24790383, 6
3975, 24790382, 6
3976, 24790381, 6
3980, 8361369, 6
3981, 8361368, 6
3982, 8361367, 6
3983, 7172864, 6
3984, 7172863, 6
3985, 7172862, 6
3986, 9425359, 6
3987, 9425358, 6
3988, 9425357, 6
3989, 7291322, 6
3990, 7291321, 6
3991, 7291320, 6
3992, 3477297, 6
3993, 3477296, 6
3994, 3477295, 6
3998, 15252743, 10
3999, 15252742, 10
4000, 15252741, 10
4001, 23182360, 6
4002, 23182359, 6
4003, 23182358, 6
4004, 9668207, 6
4005, 9668206, 6
4006, 9668205, 6
4007, 2869410, 6
4008, 2869409, 6
4009, 2869408, 6
4019, 24950078, 6
4020, 24950077, 6
4021, 24950076, 6
4034, 4806645, 6
4035, 4806644, 6
4036, 4806643, 6
4037, 4223440, 6
4038, 4223439, 6
4039, 4223438, 6
4061, 9516876, 10
4062, 9516875, 10
4063, 9516874, 10
4064, 22567127, 6
4065, 22567126, 6
4066, 22567125, 6
4070, 8171027, 6
4071, 8171026, 6
4072, 8171025, 6
4079, 7880318, 6
4080, 7880317, 6
4081, 7880316, 6
4091, 2109572, 6
4092, 2109571, 6
4093, 2109570, 6
4097, 3166570, 6
4098, 3166569, 6
4099, 3166568, 6
4100, 9180111, 6
4101, 9180110, 6
4102, 9180109, 6
4109, 9734268, 6
4110, 9734267, 6
4111, 9734266, 6
4115, 17209952, 6
4116, 17209951, 6
4117, 17209950, 6
4118, 2690989, 10
4119, 2690988, 10
4120, 2690987, 10
